TranscriptIDCluster_5p	ExonIDCluster_5p	S_exonID_5p	TranscriptIDCluster_3p	ExonIDCluster_3p	S_exonID_3p	Species	n_lib	Experiment_ID	Ammon's horn	CD4-positive helper T cell	adipose tissue	adrenal gland	adrenal tissue	adult mammalian kidney	adult organism	blastula	bone marrow	bone marrow macrophage	bone tissue	brain	brown adipose tissue	cerebellum	cerebral cortex	colon	corpus callosum	egg cell	embryo	embryonic stem cell	eye	female gonad	female reproductive system	fibroblast	frontal cortex	gastrula	head	head kidney	heart	heart left ventricle	intestine	kidney	larva	leukocyte	liver	lung	lymph node	male reproductive system	mature ovarian follicle	mesonephros	multi-cellular organism	multi-tissue structure	muscle of leg	muscle tissue	peripheral blood mononuclear cell	pharyngeal gill	pharyngeal muscle cell (C elegans)	placenta	prefrontal cortex	prostate gland	rectum	skeletal muscle tissue	spleen	stomach	tail	temporal lobe	testis	thoracic mammary gland	thymus	thyroid gland	zone of skin
ENSBTAT00000084166	ENSBTAE00000121311	21_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121312	5_0	bos_taurus	32	GSE43013						1.4137551426245155e-06																													6.760747935903651e-06														6.463063136391089e-07												
ENSBTAT00000084166	ENSBTAE00000121311	21_0	ENSBTAT00000073370	ENSBTAE00000121312	5_0	bos_taurus	32	GSE41637						2.8034793615023226e-06						7.124323332004614e-07				9.823835134686325e-07													2.57509325344084e-07						4.968857780342006e-06	6.0047937848949335e-06																1.5320217961413514e-07	5.593129950666417e-07				4.755605426852403e-07				
ENSBTAT00000084166	ENSBTAE00000121311	21_0	ENSBTAT00000073370	ENSBTAE00000121312	5_0	bos_taurus	32	GSE43013						1.4137551426245155e-06																													6.760747935903651e-06														6.463063136391089e-07												
ENSBTAT00000084166	ENSBTAE00000121311	21_0	ENSBTAT00000076425	ENSBTAE00000121312	5_0	bos_taurus	32	GSE41637						2.8034793615023226e-06						7.124323332004614e-07				9.823835134686325e-07													2.57509325344084e-07						4.968857780342006e-06	6.0047937848949335e-06																1.5320217961413514e-07	5.593129950666417e-07				4.755605426852403e-07				
ENSBTAT00000084166	ENSBTAE00000121311	21_0	ENSBTAT00000076425	ENSBTAE00000121312	5_0	bos_taurus	32	GSE43013						1.4137551426245155e-06																													6.760747935903651e-06														6.463063136391089e-07												
ENSBTAT00000084166	ENSBTAE00000121311	21_0	ENSBTAT00000084166	ENSBTAE00000121312	5_0	bos_taurus	32	GSE41637						2.8034793615023226e-06						7.124323332004614e-07				9.823835134686325e-07													2.57509325344084e-07						4.968857780342006e-06	6.0047937848949335e-06																1.5320217961413514e-07	5.593129950666417e-07				4.755605426852403e-07				
ENSBTAT00000084166	ENSBTAE00000121311	21_0	ENSBTAT00000084166	ENSBTAE00000121312	5_0	bos_taurus	32	GSE43013						1.4137551426245155e-06																													6.760747935903651e-06														6.463063136391089e-07												
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121312	5_0				bos_taurus	4	GSE41637						3.4833675469693797e-08										1.1466703788209064e-08																			3.801954420015972e-08																						2.4401875562318345e-08				
ENSBTAT00000073370	ENSBTAE00000121312	5_0				bos_taurus	4	GSE41637						3.4833675469693797e-08										1.1466703788209064e-08																			3.801954420015972e-08																						2.4401875562318345e-08				
ENSBTAT00000076425	ENSBTAE00000121312	5_0				bos_taurus	4	GSE41637						3.4833675469693797e-08										1.1466703788209064e-08																			3.801954420015972e-08																						2.4401875562318345e-08				
ENSBTAT00000084166	ENSBTAE00000121312	5_0				bos_taurus	4	GSE41637						3.4833675469693797e-08										1.1466703788209064e-08																			3.801954420015972e-08																						2.4401875562318345e-08				
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121312	5_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121313	5_1	bos_taurus	33	GSE41637						3.2008804546545686e-06						6.953098419388776e-07				1.748099557957436e-06													3.5501495165522304e-07						7.382869511316092e-06	7.472808291212192e-06																3.274501886309876e-07	1.284596593595166e-06				5.456086074908679e-07				
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121312	5_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121313	5_1	bos_taurus	33	GSE43013						1.8824163089457943e-06																													6.772589326093477e-06														8.832346162709642e-07												
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121312	5_0	ENSBTAT00000076425	ENSBTAE00000121313	5_1	bos_taurus	33	GSE41637						3.2008804546545686e-06						6.953098419388776e-07				1.748099557957436e-06													3.5501495165522304e-07						7.382869511316092e-06	7.472808291212192e-06																3.274501886309876e-07	1.284596593595166e-06				5.456086074908679e-07				
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121312	5_0	ENSBTAT00000076425	ENSBTAE00000121313	5_1	bos_taurus	33	GSE43013						1.8824163089457943e-06																													6.772589326093477e-06														8.832346162709642e-07												
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121312	5_0	ENSBTAT00000084166	ENSBTAE00000121313	5_1	bos_taurus	33	GSE41637						3.2008804546545686e-06						6.953098419388776e-07				1.748099557957436e-06													3.5501495165522304e-07						7.382869511316092e-06	7.472808291212192e-06																3.274501886309876e-07	1.284596593595166e-06				5.456086074908679e-07				
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121312	5_0	ENSBTAT00000084166	ENSBTAE00000121313	5_1	bos_taurus	33	GSE43013						1.8824163089457943e-06																													6.772589326093477e-06														8.832346162709642e-07												
ENSBTAT00000073370	ENSBTAE00000121312	5_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121313	5_1	bos_taurus	33	GSE41637						3.2008804546545686e-06						6.953098419388776e-07				1.748099557957436e-06													3.5501495165522304e-07						7.382869511316092e-06	7.472808291212192e-06																3.274501886309876e-07	1.284596593595166e-06				5.456086074908679e-07				
ENSBTAT00000073370	ENSBTAE00000121312	5_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121313	5_1	bos_taurus	33	GSE43013						1.8824163089457943e-06																													6.772589326093477e-06														8.832346162709642e-07												
ENSBTAT00000073370	ENSBTAE00000121312	5_0	ENSBTAT00000076425	ENSBTAE00000121313	5_1	bos_taurus	33	GSE41637						3.2008804546545686e-06						6.953098419388776e-07				1.748099557957436e-06													3.5501495165522304e-07						7.382869511316092e-06	7.472808291212192e-06																3.274501886309876e-07	1.284596593595166e-06				5.456086074908679e-07				
ENSBTAT00000073370	ENSBTAE00000121312	5_0	ENSBTAT00000076425	ENSBTAE00000121313	5_1	bos_taurus	33	GSE43013						1.8824163089457943e-06																													6.772589326093477e-06														8.832346162709642e-07												
ENSBTAT00000073370	ENSBTAE00000121312	5_0	ENSBTAT00000084166	ENSBTAE00000121313	5_1	bos_taurus	33	GSE41637						3.2008804546545686e-06						6.953098419388776e-07				1.748099557957436e-06													3.5501495165522304e-07						7.382869511316092e-06	7.472808291212192e-06																3.274501886309876e-07	1.284596593595166e-06				5.456086074908679e-07				
ENSBTAT00000073370	ENSBTAE00000121312	5_0	ENSBTAT00000084166	ENSBTAE00000121313	5_1	bos_taurus	33	GSE43013						1.8824163089457943e-06																													6.772589326093477e-06														8.832346162709642e-07												
ENSBTAT00000076425	ENSBTAE00000121312	5_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121313	5_1	bos_taurus	33	GSE41637						3.2008804546545686e-06						6.953098419388776e-07				1.748099557957436e-06													3.5501495165522304e-07						7.382869511316092e-06	7.472808291212192e-06																3.274501886309876e-07	1.284596593595166e-06				5.456086074908679e-07				
ENSBTAT00000076425	ENSBTAE00000121312	5_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121313	5_1	bos_taurus	33	GSE43013						1.8824163089457943e-06																													6.772589326093477e-06														8.832346162709642e-07												
ENSBTAT00000076425	ENSBTAE00000121312	5_0	ENSBTAT00000076425	ENSBTAE00000121313	5_1	bos_taurus	33	GSE41637						3.2008804546545686e-06						6.953098419388776e-07				1.748099557957436e-06													3.5501495165522304e-07						7.382869511316092e-06	7.472808291212192e-06																3.274501886309876e-07	1.284596593595166e-06				5.456086074908679e-07				
ENSBTAT00000076425	ENSBTAE00000121312	5_0	ENSBTAT00000076425	ENSBTAE00000121313	5_1	bos_taurus	33	GSE43013						1.8824163089457943e-06																													6.772589326093477e-06														8.832346162709642e-07												
ENSBTAT00000076425	ENSBTAE00000121312	5_0	ENSBTAT00000084166	ENSBTAE00000121313	5_1	bos_taurus	33	GSE41637						3.2008804546545686e-06						6.953098419388776e-07				1.748099557957436e-06													3.5501495165522304e-07						7.382869511316092e-06	7.472808291212192e-06																3.274501886309876e-07	1.284596593595166e-06				5.456086074908679e-07				
ENSBTAT00000076425	ENSBTAE00000121312	5_0	ENSBTAT00000084166	ENSBTAE00000121313	5_1	bos_taurus	33	GSE43013						1.8824163089457943e-06																													6.772589326093477e-06														8.832346162709642e-07												
ENSBTAT00000084166	ENSBTAE00000121312	5_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121313	5_1	bos_taurus	33	GSE41637						3.2008804546545686e-06						6.953098419388776e-07				1.748099557957436e-06													3.5501495165522304e-07						7.382869511316092e-06	7.472808291212192e-06																3.274501886309876e-07	1.284596593595166e-06				5.456086074908679e-07				
ENSBTAT00000084166	ENSBTAE00000121312	5_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121313	5_1	bos_taurus	33	GSE43013						1.8824163089457943e-06																													6.772589326093477e-06														8.832346162709642e-07												
ENSBTAT00000084166	ENSBTAE00000121312	5_0	ENSBTAT00000076425	ENSBTAE00000121313	5_1	bos_taurus	33	GSE41637						3.2008804546545686e-06						6.953098419388776e-07				1.748099557957436e-06													3.5501495165522304e-07						7.382869511316092e-06	7.472808291212192e-06																3.274501886309876e-07	1.284596593595166e-06				5.456086074908679e-07				
ENSBTAT00000084166	ENSBTAE00000121312	5_0	ENSBTAT00000076425	ENSBTAE00000121313	5_1	bos_taurus	33	GSE43013						1.8824163089457943e-06																													6.772589326093477e-06														8.832346162709642e-07												
ENSBTAT00000084166	ENSBTAE00000121312	5_0	ENSBTAT00000084166	ENSBTAE00000121313	5_1	bos_taurus	33	GSE41637						3.2008804546545686e-06						6.953098419388776e-07				1.748099557957436e-06													3.5501495165522304e-07						7.382869511316092e-06	7.472808291212192e-06																3.274501886309876e-07	1.284596593595166e-06				5.456086074908679e-07				
ENSBTAT00000084166	ENSBTAE00000121312	5_0	ENSBTAT00000084166	ENSBTAE00000121313	5_1	bos_taurus	33	GSE43013						1.8824163089457943e-06																													6.772589326093477e-06														8.832346162709642e-07												
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121312	5_0				bos_taurus	1	GSE41637																																			2.534636280010648e-08																										
ENSBTAT00000073370	ENSBTAE00000121312	5_0				bos_taurus	1	GSE41637																																			2.534636280010648e-08																										
ENSBTAT00000076425	ENSBTAE00000121312	5_0				bos_taurus	1	GSE41637																																			2.534636280010648e-08																										
ENSBTAT00000084166	ENSBTAE00000121312	5_0				bos_taurus	1	GSE41637																																			2.534636280010648e-08																										
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121313	5_1	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121314	11_0	bos_taurus	31	GSE41637						2.923282553722482e-06						1.821344642399402e-07				1.8612595383408364e-06													3.8533015545122986e-07						6.935176026902422e-06	7.386525208223255e-06																2.6463635102833396e-07	7.441792626111042e-07				8.996566459854083e-07				
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121313	5_1	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121314	11_0	bos_taurus	31	GSE43013						1.530498712715778e-06																													5.9396241102012e-06														9.663039780840504e-07												
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121313	5_1	ENSBTAT00000076425	ENSBTAE00000121314	11_0	bos_taurus	31	GSE41637						2.923282553722482e-06						1.821344642399402e-07				1.8612595383408364e-06													3.8533015545122986e-07						6.935176026902422e-06	7.386525208223255e-06																2.6463635102833396e-07	7.441792626111042e-07				8.996566459854083e-07				
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121313	5_1	ENSBTAT00000076425	ENSBTAE00000121314	11_0	bos_taurus	31	GSE43013						1.530498712715778e-06																													5.9396241102012e-06														9.663039780840504e-07												
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121313	5_1	ENSBTAT00000084166	ENSBTAE00000121314	11_0	bos_taurus	31	GSE41637						2.923282553722482e-06						1.821344642399402e-07				1.8612595383408364e-06													3.8533015545122986e-07						6.935176026902422e-06	7.386525208223255e-06																2.6463635102833396e-07	7.441792626111042e-07				8.996566459854083e-07				
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121313	5_1	ENSBTAT00000084166	ENSBTAE00000121314	11_0	bos_taurus	31	GSE43013						1.530498712715778e-06																													5.9396241102012e-06														9.663039780840504e-07												
ENSBTAT00000076425	ENSBTAE00000121313	5_1	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121314	11_0	bos_taurus	31	GSE41637						2.923282553722482e-06						1.821344642399402e-07				1.8612595383408364e-06													3.8533015545122986e-07						6.935176026902422e-06	7.386525208223255e-06																2.6463635102833396e-07	7.441792626111042e-07				8.996566459854083e-07				
ENSBTAT00000076425	ENSBTAE00000121313	5_1	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121314	11_0	bos_taurus	31	GSE43013						1.530498712715778e-06																													5.9396241102012e-06														9.663039780840504e-07												
ENSBTAT00000076425	ENSBTAE00000121313	5_1	ENSBTAT00000076425	ENSBTAE00000121314	11_0	bos_taurus	31	GSE41637						2.923282553722482e-06						1.821344642399402e-07				1.8612595383408364e-06													3.8533015545122986e-07						6.935176026902422e-06	7.386525208223255e-06																2.6463635102833396e-07	7.441792626111042e-07				8.996566459854083e-07				
ENSBTAT00000076425	ENSBTAE00000121313	5_1	ENSBTAT00000076425	ENSBTAE00000121314	11_0	bos_taurus	31	GSE43013						1.530498712715778e-06																													5.9396241102012e-06														9.663039780840504e-07												
ENSBTAT00000076425	ENSBTAE00000121313	5_1	ENSBTAT00000084166	ENSBTAE00000121314	11_0	bos_taurus	31	GSE41637						2.923282553722482e-06						1.821344642399402e-07				1.8612595383408364e-06													3.8533015545122986e-07						6.935176026902422e-06	7.386525208223255e-06																2.6463635102833396e-07	7.441792626111042e-07				8.996566459854083e-07				
ENSBTAT00000076425	ENSBTAE00000121313	5_1	ENSBTAT00000084166	ENSBTAE00000121314	11_0	bos_taurus	31	GSE43013						1.530498712715778e-06																													5.9396241102012e-06														9.663039780840504e-07												
ENSBTAT00000084166	ENSBTAE00000121313	5_1	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121314	11_0	bos_taurus	31	GSE41637						2.923282553722482e-06						1.821344642399402e-07				1.8612595383408364e-06													3.8533015545122986e-07						6.935176026902422e-06	7.386525208223255e-06																2.6463635102833396e-07	7.441792626111042e-07				8.996566459854083e-07				
ENSBTAT00000084166	ENSBTAE00000121313	5_1	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121314	11_0	bos_taurus	31	GSE43013						1.530498712715778e-06																													5.9396241102012e-06														9.663039780840504e-07												
ENSBTAT00000084166	ENSBTAE00000121313	5_1	ENSBTAT00000076425	ENSBTAE00000121314	11_0	bos_taurus	31	GSE41637						2.923282553722482e-06						1.821344642399402e-07				1.8612595383408364e-06													3.8533015545122986e-07						6.935176026902422e-06	7.386525208223255e-06																2.6463635102833396e-07	7.441792626111042e-07				8.996566459854083e-07				
ENSBTAT00000084166	ENSBTAE00000121313	5_1	ENSBTAT00000076425	ENSBTAE00000121314	11_0	bos_taurus	31	GSE43013						1.530498712715778e-06																													5.9396241102012e-06														9.663039780840504e-07												
ENSBTAT00000084166	ENSBTAE00000121313	5_1	ENSBTAT00000084166	ENSBTAE00000121314	11_0	bos_taurus	31	GSE41637						2.923282553722482e-06						1.821344642399402e-07				1.8612595383408364e-06													3.8533015545122986e-07						6.935176026902422e-06	7.386525208223255e-06																2.6463635102833396e-07	7.441792626111042e-07				8.996566459854083e-07				
ENSBTAT00000084166	ENSBTAE00000121313	5_1	ENSBTAT00000084166	ENSBTAE00000121314	11_0	bos_taurus	31	GSE43013						1.530498712715778e-06																													5.9396241102012e-06														9.663039780840504e-07												
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121314	11_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000465918	11_1	bos_taurus	28	GSE41637						1.772034609301353e-07						2.52708656376166e-07				2.51449442367508e-07													4.6473184856155037e-08						8.418303653616699e-07	3.8304408816565765e-07																4.4870520400242375e-08	1.0270637491747885e-07				4.78183053761597e-07				
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121314	11_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000465918	11_1	bos_taurus	28	GSE43013						1.6883176159630378e-07																													8.836170895882787e-07														8.63959475332237e-07												
ENSBTAT00000076425	ENSBTAE00000121314	11_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000465918	11_1	bos_taurus	28	GSE41637						1.772034609301353e-07						2.52708656376166e-07				2.51449442367508e-07													4.6473184856155037e-08						8.418303653616699e-07	3.8304408816565765e-07																4.4870520400242375e-08	1.0270637491747885e-07				4.78183053761597e-07				
ENSBTAT00000076425	ENSBTAE00000121314	11_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000465918	11_1	bos_taurus	28	GSE43013						1.6883176159630378e-07																													8.836170895882787e-07														8.63959475332237e-07												
ENSBTAT00000084166	ENSBTAE00000121314	11_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000465918	11_1	bos_taurus	28	GSE41637						1.772034609301353e-07						2.52708656376166e-07				2.51449442367508e-07													4.6473184856155037e-08						8.418303653616699e-07	3.8304408816565765e-07																4.4870520400242375e-08	1.0270637491747885e-07				4.78183053761597e-07				
ENSBTAT00000084166	ENSBTAE00000121314	11_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000465918	11_1	bos_taurus	28	GSE43013						1.6883176159630378e-07																													8.836170895882787e-07														8.63959475332237e-07												
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121314	11_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000442243	11_3	bos_taurus	32	GSE41637						1.0799464205803189e-06						2.0779285832925725e-07				3.003849633670688e-07													2.4722269044260016e-07						2.207414444456526e-06	4.047721491294453e-06																4.2969285857557707e-07	7.864247387654108e-07				3.431396751579447e-07				
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121314	11_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000442243	11_3	bos_taurus	32	GSE43013						3.913060434297847e-07																													1.8539839952537463e-06														2.4955027213030743e-07												
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121314	11_0	ENSBTAT00000084166	ENSBTAE00000442243	11_3	bos_taurus	32	GSE41637						1.0799464205803189e-06						2.0779285832925725e-07				3.003849633670688e-07													2.4722269044260016e-07						2.207414444456526e-06	4.047721491294453e-06																4.2969285857557707e-07	7.864247387654108e-07				3.431396751579447e-07				
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121314	11_0	ENSBTAT00000084166	ENSBTAE00000442243	11_3	bos_taurus	32	GSE43013						3.913060434297847e-07																													1.8539839952537463e-06														2.4955027213030743e-07												
ENSBTAT00000076425	ENSBTAE00000121314	11_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000442243	11_3	bos_taurus	32	GSE41637						1.0799464205803189e-06						2.0779285832925725e-07				3.003849633670688e-07													2.4722269044260016e-07						2.207414444456526e-06	4.047721491294453e-06																4.2969285857557707e-07	7.864247387654108e-07				3.431396751579447e-07				
ENSBTAT00000076425	ENSBTAE00000121314	11_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000442243	11_3	bos_taurus	32	GSE43013						3.913060434297847e-07																													1.8539839952537463e-06														2.4955027213030743e-07												
ENSBTAT00000076425	ENSBTAE00000121314	11_0	ENSBTAT00000084166	ENSBTAE00000442243	11_3	bos_taurus	32	GSE41637						1.0799464205803189e-06						2.0779285832925725e-07				3.003849633670688e-07													2.4722269044260016e-07						2.207414444456526e-06	4.047721491294453e-06																4.2969285857557707e-07	7.864247387654108e-07				3.431396751579447e-07				
ENSBTAT00000076425	ENSBTAE00000121314	11_0	ENSBTAT00000084166	ENSBTAE00000442243	11_3	bos_taurus	32	GSE43013						3.913060434297847e-07																													1.8539839952537463e-06														2.4955027213030743e-07												
ENSBTAT00000084166	ENSBTAE00000121314	11_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000442243	11_3	bos_taurus	32	GSE41637						1.0799464205803189e-06						2.0779285832925725e-07				3.003849633670688e-07													2.4722269044260016e-07						2.207414444456526e-06	4.047721491294453e-06																4.2969285857557707e-07	7.864247387654108e-07				3.431396751579447e-07				
ENSBTAT00000084166	ENSBTAE00000121314	11_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000442243	11_3	bos_taurus	32	GSE43013						3.913060434297847e-07																													1.8539839952537463e-06														2.4955027213030743e-07												
ENSBTAT00000084166	ENSBTAE00000121314	11_0	ENSBTAT00000084166	ENSBTAE00000442243	11_3	bos_taurus	32	GSE41637						1.0799464205803189e-06						2.0779285832925725e-07				3.003849633670688e-07													2.4722269044260016e-07						2.207414444456526e-06	4.047721491294453e-06																4.2969285857557707e-07	7.864247387654108e-07				3.431396751579447e-07				
ENSBTAT00000084166	ENSBTAE00000121314	11_0	ENSBTAT00000084166	ENSBTAE00000442243	11_3	bos_taurus	32	GSE43013						3.913060434297847e-07																													1.8539839952537463e-06														2.4955027213030743e-07												
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121314	11_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121317	15_1	bos_taurus	30	GSE41637						2.2257777528233733e-06						4.591043047375575e-08				1.0705999825756503e-06													6.325415383562593e-08						5.170045658955514e-06	4.3640522220282985e-06																7.556691907363219e-08	2.6580722553772787e-07				2.5198641217209256e-07				
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121314	11_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121317	15_1	bos_taurus	30	GSE43013						1.2354648514113035e-06																													4.509686574456854e-06														2.558612568795335e-07												
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121314	11_0	ENSBTAT00000073370	ENSBTAE00000121317	15_1	bos_taurus	30	GSE41637						2.2257777528233733e-06						4.591043047375575e-08				1.0705999825756503e-06													6.325415383562593e-08						5.170045658955514e-06	4.3640522220282985e-06																7.556691907363219e-08	2.6580722553772787e-07				2.5198641217209256e-07				
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121314	11_0	ENSBTAT00000073370	ENSBTAE00000121317	15_1	bos_taurus	30	GSE43013						1.2354648514113035e-06																													4.509686574456854e-06														2.558612568795335e-07												
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121314	11_0	ENSBTAT00000076425	ENSBTAE00000121317	15_1	bos_taurus	30	GSE41637						2.2257777528233733e-06						4.591043047375575e-08				1.0705999825756503e-06													6.325415383562593e-08						5.170045658955514e-06	4.3640522220282985e-06																7.556691907363219e-08	2.6580722553772787e-07				2.5198641217209256e-07				
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121314	11_0	ENSBTAT00000076425	ENSBTAE00000121317	15_1	bos_taurus	30	GSE43013						1.2354648514113035e-06																													4.509686574456854e-06														2.558612568795335e-07												
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121314	11_0	ENSBTAT00000084166	ENSBTAE00000121317	15_1	bos_taurus	30	GSE41637						2.2257777528233733e-06						4.591043047375575e-08				1.0705999825756503e-06													6.325415383562593e-08						5.170045658955514e-06	4.3640522220282985e-06																7.556691907363219e-08	2.6580722553772787e-07				2.5198641217209256e-07				
ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121314	11_0	ENSBTAT00000084166	ENSBTAE00000121317	15_1	bos_taurus	30	GSE43013						1.2354648514113035e-06																													4.509686574456854e-06														2.558612568795335e-07												
ENSBTAT00000076425	ENSBTAE00000121314	11_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121317	15_1	bos_taurus	30	GSE41637						2.2257777528233733e-06						4.591043047375575e-08				1.0705999825756503e-06													6.325415383562593e-08						5.170045658955514e-06	4.3640522220282985e-06																7.556691907363219e-08	2.6580722553772787e-07				2.5198641217209256e-07				
ENSBTAT00000076425	ENSBTAE00000121314	11_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121317	15_1	bos_taurus	30	GSE43013						1.2354648514113035e-06																													4.509686574456854e-06														2.558612568795335e-07												
ENSBTAT00000076425	ENSBTAE00000121314	11_0	ENSBTAT00000073370	ENSBTAE00000121317	15_1	bos_taurus	30	GSE41637						2.2257777528233733e-06						4.591043047375575e-08				1.0705999825756503e-06													6.325415383562593e-08						5.170045658955514e-06	4.3640522220282985e-06																7.556691907363219e-08	2.6580722553772787e-07				2.5198641217209256e-07				
ENSBTAT00000076425	ENSBTAE00000121314	11_0	ENSBTAT00000073370	ENSBTAE00000121317	15_1	bos_taurus	30	GSE43013						1.2354648514113035e-06																													4.509686574456854e-06														2.558612568795335e-07												
ENSBTAT00000076425	ENSBTAE00000121314	11_0	ENSBTAT00000076425	ENSBTAE00000121317	15_1	bos_taurus	30	GSE41637						2.2257777528233733e-06						4.591043047375575e-08				1.0705999825756503e-06													6.325415383562593e-08						5.170045658955514e-06	4.3640522220282985e-06																7.556691907363219e-08	2.6580722553772787e-07				2.5198641217209256e-07				
ENSBTAT00000076425	ENSBTAE00000121314	11_0	ENSBTAT00000076425	ENSBTAE00000121317	15_1	bos_taurus	30	GSE43013						1.2354648514113035e-06																													4.509686574456854e-06														2.558612568795335e-07												
ENSBTAT00000076425	ENSBTAE00000121314	11_0	ENSBTAT00000084166	ENSBTAE00000121317	15_1	bos_taurus	30	GSE41637						2.2257777528233733e-06						4.591043047375575e-08				1.0705999825756503e-06													6.325415383562593e-08						5.170045658955514e-06	4.3640522220282985e-06																7.556691907363219e-08	2.6580722553772787e-07				2.5198641217209256e-07				
ENSBTAT00000076425	ENSBTAE00000121314	11_0	ENSBTAT00000084166	ENSBTAE00000121317	15_1	bos_taurus	30	GSE43013						1.2354648514113035e-06																													4.509686574456854e-06														2.558612568795335e-07												
ENSBTAT00000084166	ENSBTAE00000121314	11_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121317	15_1	bos_taurus	30	GSE41637						2.2257777528233733e-06						4.591043047375575e-08				1.0705999825756503e-06													6.325415383562593e-08						5.170045658955514e-06	4.3640522220282985e-06																7.556691907363219e-08	2.6580722553772787e-07				2.5198641217209256e-07				
ENSBTAT00000084166	ENSBTAE00000121314	11_0	ENSBTAT00000014951/ENSBTAT00000072917	ENSBTAE00000121317	15_1	bos_taurus	30	GSE43013						1.2354648514113035e-06																													4.509686574456854e-06														2.558612568795335e-07												
ENSBTAT00000084166	ENSBTAE00000121314	11_0	ENSBTAT00000073370	ENSBTAE00000121317	15_1	bos_taurus	30	GSE41637						2.2257777528233733e-06						4.591043047375575e-08				1.0705999825756503e-06													6.325415383562593e-08						5.170045658955514e-06	4.3640522220282985e-06																7.556691907363219e-08	2.6580722553772787e-07				2.5198641217209256e-07				
